Unnamed: 0,id,source_id_x,source_type,unix_time,date_time,text,translated,photo_video_id,photofilename_x,photofilename_y,identification,consequences,dm,weather,emotions_opinions_etc,related,Filled,duplid,duplicate,nlp2,translated2,translated_previous
1094,1249,YouTube147,YouTube,,2020-01-28T09:47:08Z,Subscribe: https://goo.gl/zXmyZd Συνδέσου στο AlphaNews Live: Subscribe: https://goo.gl/zXmyZd Website: https://alphanews.live/ ...,Subscribe: Συνδέσου στο AlphaNews Live: Subscribe: Website:.,fAZtlKgY_fY,,,0,0,0,0,0,0,,2020-01-28T09:47:08ZSubscribe: https://goo.gl/zXmyZd Συνδέσου στο AlphaNews Live: Subscribe: https://goo.gl/zXmyZd Website: https://alphanews.live/ ...YouTube,0,Subscribe: Συνδέσου στο AlphaNews Live: Subscribe: Website:.,Subscribe: Συνδέσου στο AlphaNews Live: Subscribe: Website:.,Subscribe: https://goo.gl/zXmyZd Συνδέσου στο AlphaNews Live: Subscribe: https://goo.gl/zXmyZd Website: https://alphanews.live/ ...
1032,1076,Flickr655,Flickr,1601036059,2020-09-25 15:14:19,"Photo AFP. Ne pas réutiliser.

A man wipes mud and water away following floods near the Gardon river in Anduze, southeastern France on September 19, 2020. - Torrential rains fell in the Cevennes and one person is missing in the Gard, a department placed in red vigilance on September 19, 2020 by Meteo France which warns of a second wave in the evening. (Photo by NICOLAS TUCAT / AFP)","Φωτογραφία AFP. Ο άνθρωπος μαντηλάει λάσπη και νερό μακριά μετά από πλημμύρες κοντά στον ποταμό Gardon στο Anduze της νοτιοανατολικής Γαλλίας στις 19 Σεπτεμβρίου 2020 - Οι καταρρακτώδεις βροχές έπεσαν στο Cevennes και ένα άτομο λείπει στο Gard, ένα τμήμα που τοποθετείται σε κόκκινη επιφάνεια στις 19 Σεπτεμβρίου 2020 από το Meteo France που βρισκόταν σε ένα δεύτερο κύμα το βράδυ. (Φωτογραφία από τον Nicolas Tucat / AFP)",50381985973,50381985973.jpg,50381985973.jpg,0,0,0,0,0,1,2,"16010360592020-09-25 15:14:19Photo AFP. Ne pas réutiliser.

A man wipes mud and water away following floods near the Gardon river in Anduze, southeastern France on September 19, 2020. - Torrential rains fell in the Cevennes and one person is missing in the Gard, a department placed in red vigilance on September 19, 2020 by Meteo France which warns of a second wave in the evening. (Photo by NICOLAS TUCAT / AFP)Flickr",0,"Photo AFP. Ne pas réutiliser.A man wipes mud and water away following floods near the Gardon river in Anduze, southeastern France on September 19, 2020. - Torrential rains fell in the Cevennes and one person is missing in the Gard, a department placed in red vigilance on September 19, 2020 by Meteo France which warns of a second wave in the evening. (Photo by NICOLAS TUCAT / AFP)","Φωτογραφία AFP. Ο άνθρωπος μαντηλάει λάσπη και νερό μακριά μετά από πλημμύρες κοντά στον ποταμό Gardon στο Anduze της νοτιοανατολικής Γαλλίας στις 19 Σεπτεμβρίου 2020 - Οι καταρρακτώδεις βροχές έπεσαν στο Cevennes και ένα άτομο λείπει στο Gard, ένα τμήμα που τοποθετείται σε κόκκινη επιφάνεια στις 19 Σεπτεμβρίου 2020 από το Meteo France που βρισκόταν σε ένα δεύτερο κύμα το βράδυ. (Φωτογραφία από τον Nicolas Tucat / AFP)","Φωτογραφία AFP. Ne pas réutiliser.Ένας άνδρας σκουπίζει λάσπη και νερό μετά από πλημμύρες κοντά στον ποταμό Gardon στο Anduze, νοτιοανατολική Γαλλία, στις 19 Σεπτεμβρίου 2020. - Καταρρακτώδεις βροχές έπεσαν στο Cevennes και ένα άτομο αγνοείται στο Gard, ένα τμήμα που βρίσκεται σε κόκκινη επαγρύπνηση στις 19 Σεπτεμβρίου 2020 από το Meteo France που προειδοποιεί για δεύτερο κύμα το βράδυ. (Φωτογραφία NICOLAS TUCAT / AFP) "
87,307,tweet229,X,1600306934,2020-09-17 01:42:14,"Y si le sumamos a este 2020 un ciclón en el mar Mediterráneo con características tropicales y vientos huracanados?

Pero claro que si. Llega #Ianos !

Posibles ráfagas +170 km/h y cerca 400 mm para esta tormentas, entre Italia y Grecia en algunos días 😍😰
https://t.co/8UscfojssD",Και αν προσθέσουμε έναν κυκλώνα σε αυτό το 2020 στη Μεσόγειο Θάλασσα με τροπικά χαρακτηριστικά και τους ανέμους των τυφώνων; #ISIANS!,,,,0,0,1,1,0,0,2,"16003069342020-09-17 01:42:14Y si le sumamos a este 2020 un ciclón en el mar Mediterráneo con características tropicales y vientos huracanados?

Pero claro que si. Llega #Ianos !

Posibles ráfagas +170 km/h y cerca 400 mm para esta tormentas, entre Italia y Grecia en algunos días 😍😰
https://t.co/8UscfojssDX",0,"Y si le sumamos a este 2020 un ciclón en el mar Mediterráneo con características tropicales y vientos huracanados?Pero claro que si. Llega #Ianos !Posibles ráfagas +170 km/h y cerca 400 mm para esta tormentas, entre Italia y Grecia en algunos días",Και αν προσθέσουμε έναν κυκλώνα σε αυτό το 2020 στη Μεσόγειο Θάλασσα με τροπικά χαρακτηριστικά και τους ανέμους των τυφώνων; #ISIANS!,"Τι θα συμβεί αν σε αυτό το 2020 προσθέσουμε έναν κυκλώνα στη Μεσόγειο Θάλασσα με τροπικά χαρακτηριστικά και ανέμους με δύναμη τυφώνα, αλλά φυσικά ναι; Πιθανές ριπές +170 km/h και περίπου 400 mm για αυτήν την καταιγίδα φτάνουν, μεταξύ Ιταλίας και Ελλάδας μερικές ημέρες #Ianos"
456,551,tweet1988,X,1600506010,2020-09-19 09:00:10,#Kefalonia #Ianos strange cloud formations post cyclone https://t.co/QR1tNFWNoy,#Kefalonia #ianos Strange Cloud Formations Post Cyclone,,,,1,0,1,1,0,0,2,16005060102020-09-19 09:00:10#Kefalonia #Ianos strange cloud formations post cyclone https://t.co/QR1tNFWNoyX,0,#Kefalonia #Ianos strange cloud formations post cyclone,#Kefalonia #ianos Strange Cloud Formations Post Cyclone,περίεργοι σχηματισμοί σύννεφων μετά τον κυκλώνα #Kefalonia #Ianos
658,122,''2402336348704078715,instagram,1600601165,2020-09-20 11:26:05,#Karditsa #Greece #Ianos #Prayforus #Staysafe #StayStrong #Karditsafamily!\n#LoveKarditsa🇬🇷.19–9-20🙏🖤💪😥🙏,#Karditsa #greece #ianos #prayforus #staysafe #staystrong #kardisafamily!,,119723159_153111456451734_4670734321051334905_n.jpg,119723159_153111456451734_4670734321051334905_n.jpg,1,0,0,0,1,0,2,16006011652020-09-20 11:26:05#Karditsa #Greece #Ianos #Prayforus #Staysafe #StayStrong #Karditsafamily!\n#LoveKarditsa🇬🇷.19–9-20🙏🖤💪😥🙏instagram,0,#Karditsa #Greece #Ianos #Prayforus #Staysafe #StayStrong #Karditsafamily!\n#LoveKarditsa.19–9-20,#Karditsa #greece #ianos #prayforus #staysafe #staystrong #kardisafamily!,Οικογένεια! \ n.19-9-20 #Karditsa #Greece #Ianos #Prayforus #Staysafe #StayStrong #Karditsafamily #LoveKarditsa
94,312,tweet256,X,1600330306,2020-09-17 08:11:46,"Πανδημία οκ,καύσωνας οκ,κυκλώνες οκ,κρίση οκ,φαγωμάρα στο fb οκ,λίγα παγόβουνα να δω να κυκλοφορούν και είμαστε ...οκ...!! #Ianos #greece #cyprus","Πανδημία οκ,καύσωνας οκ,κυκλώνες οκ,κρίση οκ,φαγωμάρα στο fb οκ,λίγα παγόβουνα να δω να κυκλοφορούν και είμαστε.οκ.!! #Ianos #greece #cyprus",,,,1,0,0,0,1,0,1,"16003303062020-09-17 08:11:46Πανδημία οκ,καύσωνας οκ,κυκλώνες οκ,κρίση οκ,φαγωμάρα στο fb οκ,λίγα παγόβουνα να δω να κυκλοφορούν και είμαστε ...οκ...!! #Ianos #greece #cyprusX",0,"Πανδημία οκ,καύσωνας οκ,κυκλώνες οκ,κρίση οκ,φαγωμάρα στο fb οκ,λίγα παγόβουνα να δω να κυκλοφορούν και είμαστε.οκ.!! #Ianos #greece #cyprus","Πανδημία οκ,καύσωνας οκ,κυκλώνες οκ,κρίση οκ,φαγωμάρα στο fb οκ,λίγα παγόβουνα να δω να κυκλοφορούν και είμαστε.οκ.!! #Ianos #greece #cyprus","Πανδημία οκ,καύσωνας οκ,κυκλώνες οκ,κρίση οκ,φαγωμάρα στο fb οκ,λίγα παγόβουνα να δω να κυκλοφορούν και είμαστε.οκ.!! #Ianos #greece #cyprus"
258,427,tweet1097,X,1600425104,2020-09-18 10:31:44,«Αλώβητη» η Κέρκυρα από τον «Ιανό» - Ζημιές σε σκάφη στη Λευκάδα https://t.co/K6GZnG93RN,Αλώβητη» η Κέρκυρα από τον «Ιανό» - Ζημιές σε σκάφη στη Λευκάδα,,,,0,1,1,0,0,0,2,16004251042020-09-18 10:31:44«Αλώβητη» η Κέρκυρα από τον «Ιανό» - Ζημιές σε σκάφη στη Λευκάδα https://t.co/K6GZnG93RNX,0,Αλώβητη» η Κέρκυρα από τον «Ιανό» - Ζημιές σε σκάφη στη Λευκάδα,Αλώβητη» η Κέρκυρα από τον «Ιανό» - Ζημιές σε σκάφη στη Λευκάδα,Αλώβητη» η Κέρκυρα από τον «Ιανό» - Ζημιές σε σκάφη στη Λευκάδα 
377,169,''2401104051585519264,instagram,1600453929,2020-09-18 18:32:09,A storm in a tea cup\n.\n#hangingfromatree #ianos #maspirekaimassikwse #badweather #tree #xwrio,A storm in a tea cup\n.\n#hangingfromatree #ianos #maspirekaimassikwse #badweather #tree #xwrio,,119701773_617139598964010_1315075551402498811_n.jpg,119701773_617139598964010_1315075551402498811_n.jpg,1,0,1,0,0,0,2,16004539292020-09-18 18:32:09A storm in a tea cup\n.\n#hangingfromatree #ianos #maspirekaimassikwse #badweather #tree #xwrioinstagram,0,A storm in a tea cup\n.\n#hangingfromatree #ianos #maspirekaimassikwse #badweather #tree #xwrio,A storm in a tea cup\n.\n#hangingfromatree #ianos #maspirekaimassikwse #badweather #tree #xwrio,Μια καταιγίδα σε ένα κύπελλο τσαγιού \ n. \ N #hangingfromatree #ianos #maspirekaimassikwse #badweather #tree #xwrio
979,923,tweet4449,X,1600854582,2020-09-23 09:49:42,Τι πρέπει να κάνουν όσοι έπαθαν ζημιές σε επιχειρήσεις και οικίες από την κακοκαιρία στο Νομό Τρικάλων https://t.co/HpyvklwCKS μέσω @TaMeteora.gr,Τι πρέπει να κάνουν όσοι έπαθαν ζημιές σε επιχειρήσεις και οικίες από την κακοκαιρία στο Νομό Τρικάλων μέσω @TaMeteora.gr,,,,0,1,1,0,0,0,2,16008545822020-09-23 09:49:42Τι πρέπει να κάνουν όσοι έπαθαν ζημιές σε επιχειρήσεις και οικίες από την κακοκαιρία στο Νομό Τρικάλων https://t.co/HpyvklwCKS μέσω @TaMeteora.grX,0,Τι πρέπει να κάνουν όσοι έπαθαν ζημιές σε επιχειρήσεις και οικίες από την κακοκαιρία στο Νομό Τρικάλων μέσω @TaMeteora.gr,Τι πρέπει να κάνουν όσοι έπαθαν ζημιές σε επιχειρήσεις και οικίες από την κακοκαιρία στο Νομό Τρικάλων μέσω @TaMeteora.gr,Τι πρέπει να κάνουν όσοι έπαθαν ζημιές σε επιχειρήσεις και οικίες από την κακοκαιρία στο Νομό Τρικάλων μέσω @TaMeteora.gr 
639,678,tweet2761,X,1600591447,2020-09-20 08:44:07,ο Καιρός Στη Ζαγορά και το Πήλιο Σήμερα 20-09-2020 https://t.co/F9RBZTQOuX,ο Καιρός Στη Ζαγορά και το Πήλιο Σήμερα 20-09-2020,,,,0,0,0,1,0,0,1,16005914472020-09-20 08:44:07ο Καιρός Στη Ζαγορά και το Πήλιο Σήμερα 20-09-2020 https://t.co/F9RBZTQOuXX,0,ο Καιρός Στη Ζαγορά και το Πήλιο Σήμερα 20-09-2020,ο Καιρός Στη Ζαγορά και το Πήλιο Σήμερα 20-09-2020,ο Καιρός Στη Ζαγορά και το Πήλιο Σήμερα 20-09-2020 
437,191,''2401337143327922150,instagram,1600481716,2020-09-19 02:15:16,#ianos #cyclone #mediteranean #hurricane #heavyrain #rain #parnassos #livadi #arachova #greece #night #spotlight #photography,#IANOS #CYCLONE #MEDITERANEAN #Hurricane #HeavyRain #Rain #Parnassos #Livadi #Arachova #greece #Night #Spotlight #Photography,,119661876_3901977436485328_6350426741878196713_n.jpg,119661876_3901977436485328_6350426741878196713_n.jpg,1,0,0,1,0,0,2,16004817162020-09-19 02:15:16#ianos #cyclone #mediteranean #hurricane #heavyrain #rain #parnassos #livadi #arachova #greece #night #spotlight #photographyinstagram,0,#ianos #cyclone #mediteranean #hurricane #heavyrain #rain #parnassos #livadi #arachova #greece #night #spotlight #photography,#IANOS #CYCLONE #MEDITERANEAN #Hurricane #HeavyRain #Rain #Parnassos #Livadi #Arachova #greece #Night #Spotlight #Photography, #ianos #cyclone #mediteranean #hurricane #heavyrain #rain #parnassos #livadi #arachova #greece #night #spotlight #photography
602,648,tweet2630,X,1600557423,2020-09-19 23:17:03,"αρχισαν οι καταψυκτες να τα παιζουν 

ευτυχως που πηγα έχτες στο χασαπικο που παω μια φορα το μηνα και τιγκαρα τον καταψυκτη με κρεατα 

αν κρατησει μεχρι το πρωι η διακοπη ολα πανε για πεταμα 

εχει και ζεστη και δε βοηθαει ο καιρος",αρχισαν οι καταψυκτες να τα παιζουν ευτυχως που πηγα έχτες στο χασαπικο που παω μια φορα το μηνα και τιγκαρα τον καταψυκτη με κρεατα αν κρατησει μεχρι το πρωι η διακοπη ολα πανε για πεταμα εχει και ζεστη και δε βοηθαει ο καιρος,,,,0,1,1,1,0,0,3,"16005574232020-09-19 23:17:03αρχισαν οι καταψυκτες να τα παιζουν 

ευτυχως που πηγα έχτες στο χασαπικο που παω μια φορα το μηνα και τιγκαρα τον καταψυκτη με κρεατα 

αν κρατησει μεχρι το πρωι η διακοπη ολα πανε για πεταμα 

εχει και ζεστη και δε βοηθαει ο καιροςX",0,αρχισαν οι καταψυκτες να τα παιζουν ευτυχως που πηγα έχτες στο χασαπικο που παω μια φορα το μηνα και τιγκαρα τον καταψυκτη με κρεατα αν κρατησει μεχρι το πρωι η διακοπη ολα πανε για πεταμα εχει και ζεστη και δε βοηθαει ο καιρος,αρχισαν οι καταψυκτες να τα παιζουν ευτυχως που πηγα έχτες στο χασαπικο που παω μια φορα το μηνα και τιγκαρα τον καταψυκτη με κρεατα αν κρατησει μεχρι το πρωι η διακοπη ολα πανε για πεταμα εχει και ζεστη και δε βοηθαει ο καιρος,αρχισαν οι καταψυκτες να τα παιζουν ευτυχως που πηγα έχτες στο χασαπικο που παω μια φορα το μηνα και τιγκαρα τον καταψυκτη με κρεατα αν κρατησει μεχρι το πρωι η διακοπη ολα πανε για πεταμα εχει και ζεστη και δε βοηθαει ο καιρος 
