"ID","source_id","source_type","unix_time","date_time","text","translated","photo_video_id","duplicate","photofilename","processed","predicted","score",
5170,"tweet3489","X",0,"2020-09-21 09:31:34","@nkaragiannakidi @LizaPerraki Είχαμε καταστροφές και θάνατο πολιτών και εσύ μιλάς για Λιακο για Μουζακι Καρδίτσα Φάρσαλα θα πεις τίποτα αλλά τι λέω ο Σταικος για κομμουνισμό 1920 εσύ για λιακο για ζημιές και αποκλεισμενα χωριά τίποτα Ε ρε ξεπεσμενε όχι για δικηγόρος για φάπες είσαι και ξέρεις Γιατί","nkaragiannakidi @LizaPerraki Είχαμε καταστροφές και θάνατο πολιτών και εσύ μιλάς για Λιακο για Μουζακι Καρδίτσα Φάρσαλα θα πεις τίποτα αλλά τι λέω ο Σταικος για κομμουνισμό 1920 εσύ για λιακο για ζημιές και αποκλεισμενα χωριά τίποτα Ε ρε ξεπεσμενε όχι για δικηγόρος για φάπες είσαι και ξέρεις Γιατί",,,,"nkaragiannakidi lizaperraki είχαμε καταστροφές και θάνατο πολιτών και εσύ μιλάς για λιακο για μουζακι καρδίτσα φάρσαλα θα πεις τίποτα αλλά τι λέω ο σταικος για κομμουνισμό 1920 εσύ για λιακο για ζημιές και αποκλεισμενα χωριά τίποτα ε ρε ξεπεσμενε όχι για δικηγόρος για φάπες είσαι και ξέρεις γιατί",0,"TN",
5261,"tweet3580","X",0,"2020-09-21 12:05:55","Βεβήλωσαν εκκλησία στη Ροδόπη και προκάλεσαν ζημιές https://t.co/RmFfc2ntU4","Βεβήλωσαν εκκλησία στη Ροδόπη και προκάλεσαν ζημιές",,,,"βεβήλωσαν εκκλησία στη ροδόπη και προκάλεσαν ζημιές",0,"TN",
3281,"tweet1600","X",0,"2020-09-18 18:50:02","🌊🌀❄️ #Ianos #Medicane #Greece #ClimateChangeIsReal #ClimateChange #ActOnClimate #ClimateCrisis #ClimateEmergency #ClimateActionNow #TakeAction","#IANOS #Medicane #GREECE #ClimateChangeIsReal #ClimateChange #ActonClimate #Climatecrisis #ClimateEmergency #ClimateActionNow #TakeAction",,,,"ianos medicane greece climatechangeisreal climatechange actonclimate climatecrisis climateemergency climateactionnow takeaction",0,"TN",
3494,"tweet1813","X",0,"2020-09-18 22:42:58","@nWkr7ETX0UBNHzI Ευτυχώς είναι καλά οι άνθρωποι, μεγάλες ζημιές στα νησιά μας","nWkr7ETX0UBNHzI Ευτυχώς είναι καλά οι άνθρωποι, μεγάλες ζημιές στα νησιά μας",,,,"nwkr7etx0ubnhzi ευτυχώς είναι καλά οι άνθρωποι μεγάλες ζημιές στα νησιά μας",0,"TN",
6528,"tweet4847","X",0,"2020-09-24 00:29:42","Ο καιρός σήμερα 23/09/2020: https://t.co/sZnn1apgC0","Ο καιρός σήμερα 23/09/2020:",,,,"ο καιρός σήμερα 23 09 2020",0,"FN",
5720,"tweet4039","X",0,"2020-09-22 10:29:52","Νέο Άρθρο: Ο καιρός σήμερα https://t.co/jDNyTSLuqq","Νέο Άρθρο: Ο καιρός σήμερα",,,,"νέο άρθρο ο καιρός σήμερα",1,"TP",
6006,"tweet4325","X",0,"2020-09-23 01:46:17","@Escobarmarga @HectorS97318162 Ya deja de hablar 💩💩💩💩 devuelvan los sobre sueldos, los 2.5 Millones q dijo la FGR y los 10 millones de Taiwan para comenzar, ratas","Escobarmarga @hecorts97318162 ήδη μένουν μιλούν",,,,"escobarmarga hecorts97318162 ήδη μένουν μιλούν",0,"TN",
3230,"tweet1549","X",0,"2020-09-18 18:01:20","#Ianos🌀  Αποκαταστάθηκε η ηλεκτροδότηση στην πόλη της Ζακύνθου - Προβλήματα σε Κεφαλονιά και Ιθάκη

#Ιανός 

https://t.co/w7WhKqpXm3 https://t.co/KTmndkv1wL","#Ianos Αποκαταστάθηκε η ηλεκτροδότηση στην πόλη της Ζακύνθου - Προβλήματα σε Κεφαλονιά και Ιθάκη#Ιανός",,,,"ianos αποκαταστάθηκε η ηλεκτροδότηση στην πόλη της ζακύνθου προβλήματα σε κεφαλονιά και ιθάκη ιανός",0,"TN",
2047,"tweet366","X",0,"2020-09-17 14:07:46","Cyclone #Ianos is coming and the forecast gives from 200mm up to 400mm precipitation (at certain areas) in few hours. It's very unusual for Mediterranean to experience such a severe weather and I hope/wish to cause only material damages...","Το Cyclone #IANOS έρχεται και η πρόβλεψη δίνει από 200mm έως 400mm βροχοπτώσεις (σε ορισμένες περιοχές) σε λίγες ώρες. Είναι πολύ ασυνήθιστο για τη Μεσόγειο να βιώσει τόσο σοβαρό καιρό και ελπίζω/επιθυμώ να προκαλέσει μόνο υλικές ζημιές.",,,,"το cyclone ianos έρχεται και η πρόβλεψη δίνει από 200mm έως 400mm βροχοπτώσεις σε ορισμένες περιοχές σε λίγες ώρες είναι πολύ ασυνήθιστο για τη μεσόγειο να βιώσει τόσο σοβαρό καιρό και ελπίζω επιθυμώ να προκαλέσει μόνο υλικές ζημιές",0,"TN",
4230,"tweet2549","X",0,"2020-09-19 20:46:51","https://t.co/c2Dbj1whfR Πέφτει αισθητά η θερμοκρασία την νύχτα στα περισσότερα τμήματα, ενώ σταδιακή αισθητή βελτίωση θα παρουσιάσει ο καιρός. Αναλυτικά η εξέλιξη για την Κυριακή 20/09/2020!!","Πέφτει αισθητά η θερμοκρασία την νύχτα στα περισσότερα τμήματα, ενώ σταδιακή αισθητή βελτίωση θα παρουσιάσει ο καιρός. Αναλυτικά η εξέλιξη για την Κυριακή 20/09/2020!!",,,,"πέφτει αισθητά η θερμοκρασία την νύχτα στα περισσότερα τμήματα ενώ σταδιακή αισθητή βελτίωση θα παρουσιάσει ο καιρός αναλυτικά η εξέλιξη για την κυριακή 20 09 2020",1,"TN",
644,"''2401586204172026182","instagram",1600511406,"2020-09-19 10:30:06","Παραλία Αϊ Λαγούδη στην Κυπαρισσία, την ώρα που ο \""Ιανός\""... δέρνει το Ιόνιο #kyparissia #ailagoudis #ianos #medicane #waves #sea #beach #heavysky #autumn #trifylia #trifilia #peloponnese #greece #ionio #ionion #ioniansea #elefkal #eleftheriaonline Photo by @k_bouras","Παραλία Αϊ Λαγούδη στην Κυπαρισσία, την ώρα που ο \""Ιανός\"".δέρνει το Ιόνιο #kyparissia #ailagoudis #ianos #medicane #waves #sea #beach #heavysky #autumn #trifylia #trifilia #peloponnese #greece #ionio #ionion #ioniansea #elefkal #eleftheriaonline Photo by @k_bouras",,,"119778917_386817012713990_1408623219999455031_n.jpg","παραλία αϊ λαγούδη στην κυπαρισσία την ώρα που ο ιανός δέρνει το ιόνιο kyparissia ailagoudis ianos medicane waves sea beach heavysky autumn trifylia trifilia peloponnese greece ionio ionion ioniansea elefkal eleftheriaonline photo by k_bouras",0,"TN",
1076,"''2400290228181806989","instagram",1600356992,"2020-09-17 15:36:32","It’s the #calmbeforethestorm waiting to see how #cyclone #ianos will play out.","Είναι η #CalmbeForethestorm που περιμένει να δούμε πώς θα παίξει #CyClone #IANOS.",,,"119701968_175969367354379_3621817204750166631_n.jpg","είναι η calmbeforethestorm που περιμένει να δούμε πώς θα παίξει cyclone ianos",0,"TN",
4085,"tweet2404","X",0,"2020-09-19 17:04:00","Μεγάλες καταστροφές έχουν προκληθεί σε αρκετές περιοχές της Ελλάδας από το πέρασμα του «Ιανού», ο οποίος δεν έχει ολοκληρώσει ακόμη την πορεία του.
Δύο νεκροί και μεγάλες καταστροφές από την κακοκαιρία μέχρι στιγμής.
#Ιανός #Ianos #Greece #greece🇬🇷 https://t.co/8WPqiMAHtQ","Μεγάλες καταστροφές έχουν προκληθεί σε αρκετές περιοχές της Ελλάδας από το πέρασμα του «Ιανού», ο οποίος δεν έχει ολοκληρώσει ακόμη την πορεία του.Δύο νεκροί και μεγάλες καταστροφές από την κακοκαιρία μέχρι στιγμής.#Ιανός #Ianos #Greece #greece",,,,"μεγάλες καταστροφές έχουν προκληθεί σε αρκετές περιοχές της ελλάδας από το πέρασμα του ιανού ο οποίος δεν έχει ολοκληρώσει ακόμη την πορεία του δύο νεκροί και μεγάλες καταστροφές από την κακοκαιρία μέχρι στιγμής ιανός ianos greece greece",0,"TN",
5662,"tweet3981","X",0,"2020-09-22 08:53:52","Με συννεφιά και τοπικές βροχές ο καιρός της Τρίτης https://t.co/t92zSaJ68M","Με συννεφιά και τοπικές βροχές ο καιρός της Τρίτης",,,,"με συννεφιά και τοπικές βροχές ο καιρός της τρίτης",1,"TP",
6347,"tweet4666","X",0,"2020-09-23 16:16:46","ΠΔΕ: Τρεις Αντιπεριφερειάρχες στον ΕΛΓΑ για τις ζημιές που υπέστησαν οι αγρότες από τον «Ιανό» - OTA VOICE https://t.co/66YkBPyGsS","ΠΔΕ: Τρεις Αντιπεριφερειάρχες στον ΕΛΓΑ για τις ζημιές που υπέστησαν οι αγρότες από τον «Ιανό» - OTA VOICE",,,,"πδε τρεις αντιπεριφερειάρχες στον ελγα για τις ζημιές που υπέστησαν οι αγρότες από τον ιανό ota voice",0,"TN",
6468,"tweet4787","X",0,"2020-09-23 22:07:10","=Ο καιρός για αύριο Πέμπτη 24/09 στη Θεσσαλονίκη https://t.co/tgTOa694Im","Ο καιρός για αύριο Πέμπτη 24/09 στη Θεσσαλονίκη",,,,"ο καιρός για αύριο πέμπτη 24 09 στη θεσσαλονίκη",1,"TP",
3488,"tweet1807","X",0,"2020-09-18 22:41:46","Οι περιφέρειες που κηρύσσονται σε κατάσταση Ειδικής Κινητοποίησης Πολιτικής Προστασίας – Οι ζημιές απο τον Ιανό https://t.co/AThsglQr6V","Οι περιφέρειες που κηρύσσονται σε κατάσταση Ειδικής Κινητοποίησης Πολιτικής Προστασίας – Οι ζημιές απο τον Ιανό",,,,"οι περιφέρειες που κηρύσσονται σε κατάσταση ειδικής κινητοποίησης πολιτικής προστασίας οι ζημιές απο τον ιανό",0,"TN",
8592,"YouTube1235","YouTube",,"2020-09-20T16:15:10Z","المزارعون جازفوا بحياتهم لإنقاذ حيواناتهم.. إعصار ايانوس يغرق منازل اليونانيين ويقتل اثنين للمزيد من الفيديوهات يرجى زيارة صفحة ... شاهد ما فعله إعصار &quot;ايانوس&quot; اليوناني","Οι αγρότες διακινδυνεύουν τη ζωή τους για να σώσουν τα ζώα τους. Παρακολουθήστε τι τυφώνας ""Ianos"" ελληνικά","krimXrpc-Bk",1,"na","οι αγρότες διακινδυνεύουν τη ζωή τους για να σώσουν τα ζώα τους παρακολουθήστε τι τυφώνας ianos ελληνικά",0,"TN",
