ID,source_id,source_type,unix_time,date_time,text,translated,photo_video_id,duplicate,photofilename,processed,predicted,score
2435,tweet754,X,0.0,2020-09-17 22:22:55,"Son fake, as dúas, non son fotos do ""furacán"" #Ianos. A primeira foi feita en Vanuatu en 2008 a segunda corresponde ao tifón Hagibis, de 2019, no Xapón. Hai ferramentas de búsqueda inversa moi útiles para verificar fotografías. Fai ti mesmo o traballo de Ana Pastor!!!","Είμαι ψεύτικος, και οι δύο, δεν είναι φωτογραφίες του ""τυφώνα"" #ianos. Το πρώτο έγινε στο Βανουάτου το 2008 το δεύτερο αντιστοιχεί στο Typon Hagibis του 2019, στην Ιαπωνία. Υπάρχουν πολύ χρήσιμα εργαλεία ανάστροφης αναζήτησης για την επαλήθευση των φωτογραφιών. Κάντε το έργο του Ana Pastor !!!",,,,είμαι ψεύτικος και οι δύο δεν είναι φωτογραφίες του τυφώνα ianos το πρώτο έγινε στο βανουάτου το 2008 το δεύτερο αντιστοιχεί στο typon hagibis του 2019 στην ιαπωνία υπάρχουν πολύ χρήσιμα εργαλεία ανάστροφης αναζήτησης για την επαλήθευση των φωτογραφιών κάντε το έργο του ana pastor,0,TN
2693,tweet1012,X,0.0,2020-09-18 09:46:47,"Mediterraanse #orkaan #Ianos aan land in #Griekenland  via @Telegraaf https://t.co/yo2bZ2P5wS
#medicane",Mediterranean #Orkaan #ianos σε γη στο #Grekenland μέσω @telegraaf,,,,mediterranean orkaan ianos σε γη στο grekenland μέσω telegraaf,0,TN
4045,tweet2364,X,0.0,2020-09-19 16:00:01,The European Storm Forecast Experiment has done as always a great job in #forecasting the #Ianos #Medicane #storm #greece #estofex  https://t.co/INE6XxwoxE,Το ευρωπαϊκό πείραμα πρόβλεψης καταιγίδων έχει κάνει όπως πάντα μια σπουδαία δουλειά στην #forecasting το #IANOS #Medicane #Storm #Greece #estOfex,,,,το ευρωπαϊκό πείραμα πρόβλεψης καταιγίδων έχει κάνει όπως πάντα μια σπουδαία δουλειά στην forecasting το ianos medicane storm greece estofex,1,FP
2733,tweet1052,X,0.0,2020-09-18 10:12:55,@mika_louma Ματι δεν κλεισαμε..πανικος απο αερα κ βροχη κ θορυβος ολο το βραδυ.καλα... κ λιγο π βλεπω δεν εκανε κ ζημιες... λιγο κοπηκε κ ρευμα αυτα.,mika_louma Ματι δεν κλεισαμε.πανικος απο αερα κ βροχη κ θορυβος ολο το βραδυ.καλα.κ λιγο π βλεπω δεν εκανε κ ζημιες.λιγο κοπηκε κ ρευμα αυτα.,,,,mika_louma ματι δεν κλεισαμε πανικος απο αερα κ βροχη κ θορυβος ολο το βραδυ καλα κ λιγο π βλεπω δεν εκανε κ ζημιες λιγο κοπηκε κ ρευμα αυτα,0,TN
3790,tweet2109,X,0.0,2020-09-19 10:48:01,«Ιανός»: Δύο νεκροί από την κακοκαιρία - Από την Καρδίτσα το δεύτερο θύμα - Ανυπολόγιστες ζημιές και προβλήματα - Αγνοείται μία γυναίκα(βίντεο) https://t.co/GJQMQIfHph,Ιανός»: Δύο νεκροί από την κακοκαιρία - Από την Καρδίτσα το δεύτερο θύμα - Ανυπολόγιστες ζημιές και προβλήματα - Αγνοείται μία γυναίκα(βίντεο),,,,ιανός δύο νεκροί από την κακοκαιρία από την καρδίτσα το δεύτερο θύμα ανυπολόγιστες ζημιές και προβλήματα αγνοείται μία γυναίκα βίντεο,0,TN
2504,tweet823,X,0.0,2020-09-18 01:02:51,"Ισχυροί άνεμοι αλλά και πολύ δυνατή βροχή, είναι τα κύρια χαρακτηριστικά του καιρού στη Ζάκυνθο.
#Ιανος #Ianos
https://t.co/E7sLwShoqs","Ισχυροί άνεμοι αλλά και πολύ δυνατή βροχή, είναι τα κύρια χαρακτηριστικά του καιρού στη Ζάκυνθο.#Ιανος #Ianos",,,,ισχυροί άνεμοι αλλά και πολύ δυνατή βροχή είναι τα κύρια χαρακτηριστικά του καιρού στη ζάκυνθο ιανος ianos,0,TN
6254,tweet4573,X,0.0,2020-09-23 13:32:37,@otavros Μωρε καθε μερα περπαταω και μεγαλες αποστασεις απλα χτες βιαζομουν και χαλασε και ο καιρος,otavros Μωρε καθε μερα περπαταω και μεγαλες αποστασεις απλα χτες βιαζομουν και χαλασε και ο καιρος,,,,otavros μωρε καθε μερα περπαταω και μεγαλες αποστασεις απλα χτες βιαζομουν και χαλασε και ο καιρος,0,TN
467,''2401670020524326583,instagram,1600521398.0,2020-09-19 13:16:38,Waiting for the #storm #ianos #crete #kallitsakisbeach #platanias #greece #summer2020 #paradise on #earh,Περιμένοντας το #storm #ianos #crete #kallitsakisbeach #platanias #greece #summer2020 #paradise on #earh,,,119848661_357647342084901_3611760124900404058_n.jpg,περιμένοντας το storm ianos crete kallitsakisbeach platanias greece summer2020 paradise on earh,1,FP
1726,tweet45,X,0.0,2020-09-14 14:44:00,Ζημιές για την Charlotte’s Web Holdings https://t.co/QIwo6SWsz0,Ζημιές για την Charlotte’s Web Holdings,,,,ζημιές για την charlotte s web holdings,0,TN
5148,tweet3467,X,0.0,2020-09-21 08:59:24,"Φύγε όσο είναι καιρός,,, μείνε όσο είναι καιρός...
Καλημέρα σας... 💗 https://t.co/IeGyPfDpeN","Φύγε όσο είναι καιρός,,, μείνε όσο είναι καιρός.Καλημέρα σας.",,,,φύγε όσο είναι καιρός μείνε όσο είναι καιρός καλημέρα σας,0,TN
7999,YouTube642,YouTube,,2020-09-19T06:39:58Z,"Τελείωσε η σύσκεψη της Γενικής Γραμματείας Πολιτικής Προστασίας |Τώρα ό,τι συμβαίνει 19/9/20|OPEN TV Subscribe to OPEN: http://bit.ly/2uV7vyj Τελείωσε η σύσκεψη της Γενικής Γραμματείας Πολιτικής Προστασίας | Τώρα ό,τι συμβαίνει ...","Τελείωσε η σύσκεψη της Γενικής Γραμματείας Πολιτικής Προστασίας |Τώρα ό,τι συμβαίνει 19/9/20|OPEN TV Subscribe to OPEN: Τελείωσε η σύσκεψη της Γενικής Γραμματείας Πολιτικής Προστασίας | Τώρα ό,τι συμβαίνει.",SZmUgicQEH4,1.0,na,τελείωσε η σύσκεψη της γενικής γραμματείας πολιτικής προστασίας τώρα ό τι συμβαίνει 19 9 20 open tv subscribe to open τελείωσε η σύσκεψη της γενικής γραμματείας πολιτικής προστασίας τώρα ό τι συμβαίνει,0,TN
6926,Flickr378,Flickr,,2020-09-23 02:42:11,Medicane Ianos 2020 Mediterranean Hurricane,Medicane Ianos 2020 Μεσογειακός τυφώνας,50374031592,,50374031592.jpg,medicane ianos 2020 μεσογειακός τυφώνας,1,TP
5279,tweet3598,X,0.0,2020-09-21 12:31:33,"#ζημιές  #μνημεία #κακοκαιρία  

https://t.co/aisTHt69SW μέσω @EnetpressG",#ζημιές #μνημεία #κακοκαιρία μέσω @EnetpressG,,,,ζημιές μνημεία κακοκαιρία μέσω enetpressg,0,TN
1714,tweet33,X,0.0,2020-09-13 20:02:29,"Όταν οι υπόλοιποι μιλάμε για ανθρώπινες ζωές, ο φιλελές μιλάει για ψηφαλάκια - εκλογές 
ή/και για κέρδη - ζημιές.
Νόμος.","Όταν οι υπόλοιποι μιλάμε για ανθρώπινες ζωές, ο φιλελές μιλάει για ψηφαλάκια - εκλογές ή/και για κέρδη - ζημιές.Νόμος.",,,,όταν οι υπόλοιποι μιλάμε για ανθρώπινες ζωές ο φιλελές μιλάει για ψηφαλάκια εκλογές ή και για κέρδη ζημιές νόμος,0,TN
6271,tweet4590,X,0.0,2020-09-23 14:00:12,Στην κυκλοφορία η σιδηροδρομική γραμμή Αθήνας-Θεσσαλονίκης μετά τις ζημιές από την κακοκαιρία… https://t.co/XxhEKxqEwj  @velopky @ellinikilisi,Στην κυκλοφορία η σιδηροδρομική γραμμή Αθήνας-Θεσσαλονίκης μετά τις ζημιές από την κακοκαιρία… @velopky @ellinikilisi,,,,στην κυκλοφορία η σιδηροδρομική γραμμή αθήνας θεσσαλονίκης μετά τις ζημιές από την κακοκαιρία velopky ellinikilisi,0,TN
8834,YouTube1477,YouTube,,2020-09-19T19:37:10Z, IANOS ROUSSO VIDEO 2, IANOS ROUSSO VIDEO 2,U4dsrR9VUaY,1.0,na,ianos rousso video 2,0,FN
5740,tweet4059,X,0.0,2020-09-22 11:05:59,"@nausicalibre @Laskarina2019 Ο καιρός γαρ εγγύς .
Σύντομα και κοντά σας",nausicalibre @Laskarina2019 Ο καιρός γαρ εγγύς .Σύντομα και κοντά σας,,,,nausicalibre laskarina2019 ο καιρός γαρ εγγύς σύντομα και κοντά σας,0,TN
2871,tweet1190,X,0.0,2020-09-18 11:50:33,#Grèce #îlesIoniennes #medicane #médigan #météo #météorologie #tempête #Ianos https://t.co/Y555UQCweD,#Greece #îlesioniennes #Medicune #médigan #météo #météorologie #storm #ianos,,,,greece îlesioniennes medicune médigan météo météorologie storm ianos,1,TP
4160,tweet2479,X,0.0,2020-09-19 18:58:33,"Το 2015 ,οι φασιστες και οι Συριζαίοι ,δια στόματος Πολάκη μας έλεγαν ότι :Το ΟΧΙ θέλει Έλληνες,το ΝΑΙ θέλει προδότες ,καιρός να ξεχωρίζουμε τ αγρίμια από τις κότες!
Βαριές βρισιές από άθλιους ανθρώπους.
Αυτά δεν ξεχνιούνται Νίκο Μπίστη!Εσυ πως τα ξέχασες;","Το 2015 ,οι φασιστες και οι Συριζαίοι ,δια στόματος Πολάκη μας έλεγαν ότι :Το ΟΧΙ θέλει Έλληνες,το ΝΑΙ θέλει προδότες ,καιρός να ξεχωρίζουμε τ αγρίμια από τις κότες!Βαριές βρισιές από άθλιους ανθρώπους.Αυτά δεν ξεχνιούνται Νίκο Μπίστη!Εσυ πως τα ξέχασες;",,,,το 2015 οι φασιστες και οι συριζαίοι δια στόματος πολάκη μας έλεγαν ότι το οχι θέλει έλληνες το ναι θέλει προδότες καιρός να ξεχωρίζουμε τ αγρίμια από τις κότες βαριές βρισιές από άθλιους ανθρώπους αυτά δεν ξεχνιούνται νίκο μπίστη εσυ πως τα ξέχασες,0,TN
7298,Flickr750,Flickr,,2020-09-09 00:49:28,"The tiny droplets of water after a rain make all the difference.

Olympus OM2n + Lomo Color 100",Τα μικροσκοπικά σταγονίδια νερού μετά από μια βροχή κάνουν όλη τη διαφορά.,50321111788,,50321111788.jpg,τα μικροσκοπικά σταγονίδια νερού μετά από μια βροχή κάνουν όλη τη διαφορά,0,TN
5795,tweet4114,X,0.0,2020-09-22 14:28:09,Παράκαμψη Τοπολίων: Για τις καθυστερήσεις φταίει... ο κακός μας ο καιρός - Χανιώτικα Νέα https://t.co/3BT2rz4xQo,Παράκαμψη Τοπολίων: Για τις καθυστερήσεις φταίει.ο κακός μας ο καιρός - Χανιώτικα Νέα,,,,παράκαμψη τοπολίων για τις καθυστερήσεις φταίει ο κακός μας ο καιρός χανιώτικα νέα,0,TN
1401,''2400326274365310475,instagram,1600361211.0,2020-09-17 16:46:51,#Hello ⛈️ #World 🌐 & #Aviators 🛫🌎✈️🌍🛩️🌏🛬\n#TAF #Decoder #for #Medicane #Ianos 🇬🇷😵🥴,#Hello #world & #aviators \ n #taf #decoder #for #medicane #ianos,,,119605061_1266227657047765_8855011817731946893_n.jpg,hello world aviators n taf decoder for medicane ianos,1,TP
