"ID","source_id","source_type","unix_time","date_time","text","translated","photo_video_id","duplicate","photofilename","processed","predicted","score","scored_value"
3478,"tweet1797","X",0,"2020-09-18 22:29:04","@SPothitos Θέλει κότσια πάντως να τολμά να έρχεται στην Θεσσαλονίκη. Δεν έχει περάσει πολύς καιρός που ερχόταν μόνο μέχρι το αεροδρόμιο...","SPothitos Θέλει κότσια πάντως να τολμά να έρχεται στην Θεσσαλονίκη. Δεν έχει περάσει πολύς καιρός που ερχόταν μόνο μέχρι το αεροδρόμιο.",,,,"spothitos θέλει κότσια πάντως να τολμά να έρχεται στην θεσσαλονίκη δεν έχει περάσει πολύς καιρός που ερχόταν μόνο μέχρι το αεροδρόμιο",0,"TN",0
533,"''2401823852655532175","instagram",1600539736,"2020-09-19 18:22:16","#giacomoleopardi #ianos","#giacomoleopardi #ianos",,,"119812163_942014486288403_5593248405294744781_n.jpg","giacomoleopardi ianos",0,"TN",0
1722,"tweet41","X",0,"2020-09-14 14:00:30","Μόλις προσγειώθηκε ένα ελαφρώς μεταχειρισμένο Ραφαλ στο διπλανό χωράφι να το κρατήσουμε ή θα μας βγάλει ζημιές;","Μόλις προσγειώθηκε ένα ελαφρώς μεταχειρισμένο Ραφαλ στο διπλανό χωράφι να το κρατήσουμε ή θα μας βγάλει ζημιές;",,,,"μόλις προσγειώθηκε ένα ελαφρώς μεταχειρισμένο ραφαλ στο διπλανό χωράφι να το κρατήσουμε ή θα μας βγάλει ζημιές",0,"FP",1
5285,"tweet3604","X",0,"2020-09-21 12:44:23","Στα 40 εκ. οι ζημιές στον Αλμυρο - Νέα σύσκεψη με τον υφυπουργό Γεωργίας https://t.co/16IEt4MGWP","Στα 40 εκ. οι ζημιές στον Αλμυρο - Νέα σύσκεψη με τον υφυπουργό Γεωργίας",,,,"στα 40 εκ οι ζημιές στον αλμυρο νέα σύσκεψη με τον υφυπουργό γεωργίας",1,"TP",1
2144,"tweet463","X",0,"2020-09-17 16:02:50","@MeteOrihuela Previsione altezza d’onda generata dal #medicane #Ianos","Meteorihuela Πρόβλεψη ύψους κύματος που παράγεται από #Medicane #ianos",,,,"meteorihuela πρόβλεψη ύψους κύματος που παράγεται από medicane ianos",0,"TN",0
751,"''2402394227274148989","instagram",1600607732,"2020-09-20 13:15:32","#Ianos, debilitat tot i què voltant encara per la Mediterrània CNTR (ara entre Creta i Egipte) mostra, difús però, un intuïtiu \""eye core\"".","#IANOS, Αδυναμία παρά ό, τι εξακολουθεί να βρίσκεται γύρω από τη Μεσόγειο CNTR (τώρα μεταξύ Κρήτης και Αιγύπτου), διάχυτη, αλλά ένα διαισθητικό \ ""μάτι πυρήνα \"".",,,"119744214_323067702118821_8481517310891093145_n.jpg","ianos αδυναμία παρά ό τι εξακολουθεί να βρίσκεται γύρω από τη μεσόγειο cntr τώρα μεταξύ κρήτης και αιγύπτου διάχυτη αλλά ένα διαισθητικό μάτι πυρήνα",0,"TN",0
3820,"tweet2139","X",0,"2020-09-19 11:09:46","Δύσκολο για σήμερα #Ianos","Δύσκολο για σήμερα #Ianos",,,,"δύσκολο για σήμερα ianos",0,"TN",0
6779,"Flickr231","Flickr",,"2020-09-21 11:13:53","Estonia","Εσθονία",50367479552,,"50367479552.jpg","εσθονία",0,"TN",0
436,"''2400799740285722035","instagram",1600417653,"2020-09-18 08:27:33","17.9.20 \n#september #nafpaktos #ianos #beforethestorm","17.9.20 \n#september #nafpaktos #ianos #beforethestorm",,,"119860057_175461070748070_5494820680906383774_n.jpg","17 9 20 n september nafpaktos ianos beforethestorm",0,"TN",0
2048,"tweet367","X",0,"2020-09-17 14:09:47","#Ianos is a #medicane -- a small mediterranean hurricane -- a rare phenomenon, but in the last five years there were several of them. 

It's becoming a more frequent phenomenon due to the climate change.","#IANOS είναι ένα #Medicane - ένας μικρός μεσογειακός τυφώνας - ένα σπάνιο φαινόμενο, αλλά τα τελευταία πέντε χρόνια υπήρχαν πολλά από αυτά. Γίνεται ένα πιο συχνό φαινόμενο λόγω της αλλαγής του κλίματος.",,,,"ianos είναι ένα medicane ένας μικρός μεσογειακός τυφώνας ένα σπάνιο φαινόμενο αλλά τα τελευταία πέντε χρόνια υπήρχαν πολλά από αυτά γίνεται ένα πιο συχνό φαινόμενο λόγω της αλλαγής του κλίματος",0,"TN",0
5766,"tweet4085","X",0,"2020-09-22 12:19:40","@yX__ οι φιλελέ είναι κομμουνιστές στις ζημιές, καπιτάλες στα κέρδη, γνωστό αυτό","yX__ οι φιλελέ είναι κομμουνιστές στις ζημιές, καπιτάλες στα κέρδη, γνωστό αυτό",,,,"yx__ οι φιλελέ είναι κομμουνιστές στις ζημιές καπιτάλες στα κέρδη γνωστό αυτό",0,"FP",1
6066,"tweet4385","X",0,"2020-09-23 07:43:30","@fayssecretsssss Απα πα πα πα με ΤΙΠΟΤΑ... είναι καιρός για διαφωνίες ; 
Καλημέρα Καλημέρα Φαίη🤩🤩🤩","fayssecretsssss Απα πα πα πα με ΤΙΠΟΤΑ.είναι καιρός για διαφωνίες ; Καλημέρα Καλημέρα Φαίη",,,,"fayssecretsssss απα πα πα πα με τιποτα είναι καιρός για διαφωνίες καλημέρα καλημέρα φαίη",0,"TN",0
3082,"tweet1401","X",0,"2020-09-18 15:42:08","#Grecia golpeada por el #Medicane #Ianos, un fenómeno extremo que se produce con cada vez más frecuencia en el Mediterráneo debido al #CambioClimático https://t.co/utwi01zjGP Foto: @CopernicusEU - @annamaria_84 https://t.co/YyylvtCprE","#GRECIA χτύπησε από το #Medicane #IANOS, ένα ακραίο φαινόμενο που εμφανίζεται όλο και πιο συχνά στη Μεσόγειο λόγω #changeoclimatic Photo: @Copernicuseu - @annamaria_84",,,,"grecia χτύπησε από το medicane ianos ένα ακραίο φαινόμενο που εμφανίζεται όλο και πιο συχνά στη μεσόγειο λόγω changeoclimatic photo copernicuseu annamaria_84",0,"TN",0
284,"''2403952843531974213","instagram",1600793532,"2020-09-22 16:52:12","#ianos #rainbow","#ianos #RainBow",,,"119892062_336569060888921_2027753523140301630_n.jpg","ianos rainbow",0,"TN",0
5414,"tweet3733","X",0,"2020-09-21 19:00:01","Καιρός: Μικρή άνοδος της θερμοκρασίας την Τρίτη 22/9 https://t.co/Dx2koTlALs","Καιρός: Μικρή άνοδος της θερμοκρασίας την Τρίτη 22/9",,,,"καιρός μικρή άνοδος της θερμοκρασίας την τρίτη 22 9",0,"TN",0
7258,"Flickr710","Flickr",,"2020-09-06 08:49:55","Sunrise during storm at the edge of the Sacramento River.
Rio Vista , California","Sunrise κατά τη διάρκεια της καταιγίδας στην άκρη του ποταμού Sacramento.Rio Vista, Καλιφόρνια",50310437763,,"50310437763.jpg","sunrise κατά τη διάρκεια της καταιγίδας στην άκρη του ποταμού sacramento rio vista καλιφόρνια",0,"TN",0
6844,"Flickr296","Flickr",,"2020-09-08 18:28:37","Kuhasalo, Joensuu, Finland. 8.9.2020.","Kuhasalo, Joensuu, Φινλανδία. 8.9.2020.",50320780411,,"50320780411.jpg","kuhasalo joensuu φινλανδία 8 9 2020",0,"TN",0
8127,"YouTube770","YouTube",,"2020-09-19T16:28:48Z","Αλμυρός Βόλου:  Καταστράφηκαν υποδομές και οδικό δίκτυο |Κεντρικό Δελτίο Ειδήσεων 19/9/2020 |OPEN TV Subscribe to OPEN: http://bit.ly/2uV7vyj Αλμυρός Βόλου: Καταστράφηκαν υποδομές και οδικό δίκτυο | Κεντρικό Δελτίο Ειδήσεων ...","Αλμυρός Βόλου: Καταστράφηκαν υποδομές και οδικό δίκτυο |Κεντρικό Δελτίο Ειδήσεων 19/9/2020 |OPEN TV Subscribe to OPEN: Αλμυρός Βόλου: Καταστράφηκαν υποδομές και οδικό δίκτυο | Κεντρικό Δελτίο Ειδήσεων.","y53qrOGaQqc",1,"na","αλμυρός βόλου καταστράφηκαν υποδομές και οδικό δίκτυο κεντρικό δελτίο ειδήσεων 19 9 2020 open tv subscribe to open αλμυρός βόλου καταστράφηκαν υποδομές και οδικό δίκτυο κεντρικό δελτίο ειδήσεων",1,"TP",1
5631,"tweet3950","X",0,"2020-09-22 08:11:55","Imagen nocturna. 🤤 #Ianos #medicane #Greece","Νυχτερινή εικόνα #Ianos #Medicane #greece",,,,"νυχτερινή εικόνα ianos medicane greece",0,"TN",0
5337,"tweet3656","X",0,"2020-09-21 14:50:30","Ομως βασικα χεστηκαμε...αυτοι με την δικια τους ΕΠΟ πηγαν την εθνικη στα ταρταρα να παιζει με Κοσοβα κ'Γουαδελουπες...το μυαλο στην τεταρτη εμεις...μολις ειδα Ομονοια...προσοχη στα στημενα του Κικο κ'γρηγορες επιστροφες...ο Ασαντε ειναι βολιδα κ'αμα βρει χωρο κανει ζημιες.","Ομως βασικα χεστηκαμε.αυτοι με την δικια τους ΕΠΟ πηγαν την εθνικη στα ταρταρα να παιζει με Κοσοβα κ'Γουαδελουπες.το μυαλο στην τεταρτη εμεις.μολις ειδα Ομονοια.προσοχη στα στημενα του Κικο κ'γρηγορες επιστροφες.ο Ασαντε ειναι βολιδα κ'αμα βρει χωρο κανει ζημιες.",,,,"ομως βασικα χεστηκαμε αυτοι με την δικια τους επο πηγαν την εθνικη στα ταρταρα να παιζει με κοσοβα κ γουαδελουπες το μυαλο στην τεταρτη εμεις μολις ειδα ομονοια προσοχη στα στημενα του κικο κ γρηγορες επιστροφες ο ασαντε ειναι βολιδα κ αμα βρει χωρο κανει ζημιες",0,"FP",1
334,"''2402497927355711158","instagram",1600620092,"2020-09-20 16:41:32","🌪️Κυκλώνας Ιανός: Κομμένο στα Δύο το Μουζάκι\n⠀⠀⠀⠀⠀⠀⠀⠀\nΗ μανία του νερού και της φύσης χτύπησε σε όλο το Δήμο Μουζακίου και ιδιαίτερα την Οξυά, δημιουργώντας τεράστιες ζημιές σε σπίτια και καλλιέργειες. Έχει καταστραφεί η “Γέφυρα Μπαλάνου\"" που συνδέει το Μουζάκι με το Πευκόφυτο, την Οξυά και όλα τα χωριά της Ανατολικής Αργιθέας, με αποτέλεσμα αυτή τη στιγμή να παραμένουν #αποκλεισμένοι κάτοικοι, μεταξύ των οποίων άτομα που ανήκουν σε #ευπαθείς ομάδες.\n⠀⠀⠀⠀⠀⠀⠀⠀\nΕπίσης έχει διακοπεί η #ηλεκτροδότηση στην περιοχή ενώ υπάρχει πρόβλημα στις #επικοινωνίες.\n⠀⠀⠀⠀⠀⠀⠀⠀\nΚαλούμε, λοιπόν τον #Πρωθυπουργό @kyriakos_ και την @GSCP_GR να προβεί σε άμεσες ενέργειες, ξεκινώντας από την αποκατάσταση της γέφυρας, προκειμένου να επανέλθει η κυκλοφορία στα χωριά.\n⠀⠀⠀⠀⠀⠀⠀⠀\nΌσον αφορά το ξενοδοχείο Κουτσικουρής, αν και δεν έχει ιδιαίτερες υλικές ζημιές, έχει επηρεαστεί από την ευρύτερη καταστροφή και για να επανέλθει στη φυσιολογική του λειτουργία είναι απαραίτητη η αποκατάσταση των ζημιών στην περιοχή.\n⠀⠀⠀⠀⠀⠀⠀⠀\n#ΙΑΝΟΣ #κακοκαιρια #Καρδίτσα #Ianos #Cyclone #Greece #Hellas #Karditsa #Ελλαδα #Καρδιτσα #instaGreece #ianos #δεδδηε","Κυκλώνας Ιανός: Κομμένο στα Δύο το Μουζάκι\n⠀⠀⠀⠀⠀⠀⠀⠀\nΗ μανία του νερού και της φύσης χτύπησε σε όλο το Δήμο Μουζακίου και ιδιαίτερα την Οξυά, δημιουργώντας τεράστιες ζημιές σε σπίτια και καλλιέργειες. Έχει καταστραφεί η “Γέφυρα Μπαλάνου\"" που συνδέει το Μουζάκι με το Πευκόφυτο, την Οξυά και όλα τα χωριά της Ανατολικής Αργιθέας, με αποτέλεσμα αυτή τη στιγμή να παραμένουν #αποκλεισμένοι κάτοικοι, μεταξύ των οποίων άτομα που ανήκουν σε #ευπαθείς ομάδες.\n⠀⠀⠀⠀⠀⠀⠀⠀\nΕπίσης έχει διακοπεί η #ηλεκτροδότηση στην περιοχή ενώ υπάρχει πρόβλημα στις #επικοινωνίες.\n⠀⠀⠀⠀⠀⠀⠀⠀\nΚαλούμε, λοιπόν τον #Πρωθυπουργό @kyriakos_ και την @GSCP_GR να προβεί σε άμεσες ενέργειες, ξεκινώντας από την αποκατάσταση της γέφυρας, προκειμένου να επανέλθει η κυκλοφορία στα χωριά.\n⠀⠀⠀⠀⠀⠀⠀⠀\nΌσον αφορά το ξενοδοχείο Κουτσικουρής, αν και δεν έχει ιδιαίτερες υλικές ζημιές, έχει επηρεαστεί από την ευρύτερη καταστροφή και για να επανέλθει στη φυσιολογική του λειτουργία είναι απαραίτητη η αποκατάσταση των ζημιών στην περιοχή.\n⠀⠀⠀⠀⠀⠀⠀⠀\n#ΙΑΝΟΣ #κακοκαιρια #Καρδίτσα #Ianos #Cyclone #Greece #Hellas #Karditsa #Ελλαδα #Καρδιτσα #instaGreece #ianos #δεδδηε",,,"119887358_1853986618075159_7047181915703556882_n.jpg","κυκλώνας ιανός κομμένο στα δύο το μουζάκι n nη μανία του νερού και της φύσης χτύπησε σε όλο το δήμο μουζακίου και ιδιαίτερα την οξυά δημιουργώντας τεράστιες ζημιές σε σπίτια και καλλιέργειες έχει καταστραφεί η γέφυρα μπαλάνου που συνδέει το μουζάκι με το πευκόφυτο την οξυά και όλα τα χωριά της ανατολικής αργιθέας με αποτέλεσμα αυτή τη στιγμή να παραμένουν αποκλεισμένοι κάτοικοι μεταξύ των οποίων άτομα που ανήκουν σε ευπαθείς ομάδες n nεπίσης έχει διακοπεί η ηλεκτροδότηση στην περιοχή ενώ υπάρχει πρόβλημα στις επικοινωνίες n nκαλούμε λοιπόν τον πρωθυπουργό kyriakos_ και την gscp_gr να προβεί σε άμεσες ενέργειες ξεκινώντας από την αποκατάσταση της γέφυρας προκειμένου να επανέλθει η κυκλοφορία στα χωριά n nόσον αφορά το ξενοδοχείο κουτσικουρής αν και δεν έχει ιδιαίτερες υλικές ζημιές έχει επηρεαστεί από την ευρύτερη καταστροφή και για να επανέλθει στη φυσιολογική του λειτουργία είναι απαραίτητη η αποκατάσταση των ζημιών στην περιοχή n n ιανος κακοκαιρια καρδίτσα ianos cyclone greece hellas karditsa ελλαδα καρδιτσα instagreece ianos δεδδηε",1,"TP",1
