ID,source_id,source_type,unix_time,date_time,text,translated,photo_video_id,duplicate,photofilename,processed,predicted
5829,tweet4148,X,0.0,2020-09-22 16:26:43,"""Normalidad"" VS Realidad https://t.co/m8kwkaDFEE","Κανονική ""εναντίον πραγματικότητας",,,,κανονική εναντίον πραγματικότητας,0
4680,tweet2999,X,0.0,2020-09-20 13:33:06,"@jasonlamn @atsipras 25 χρόνια το παίζατε ήρωες, της πορδής, αδιαφορώντας για το Republica Macedonia. Ξέρατε ότι θα σπάσει το καρκίνωμα κάποτε. Τώρα που ο κούλης σας πούλησε καιρός να πάτε στις τρύπες σας.","jasonlamn @atsipras 25 χρόνια το παίζατε ήρωες, της πορδής, αδιαφορώντας για το Republica Macedonia. Ξέρατε ότι θα σπάσει το καρκίνωμα κάποτε. Τώρα που ο κούλης σας πούλησε καιρός να πάτε στις τρύπες σας.",,,,jasonlamn atsipras 25 χρόνια το παίζατε ήρωες της πορδής αδιαφορώντας για το republica macedonia ξέρατε ότι θα σπάσει το καρκίνωμα κάποτε τώρα που ο κούλης σας πούλησε καιρός να πάτε στις τρύπες σας,0
2659,tweet978,X,0.0,2020-09-18 09:25:50,"#COVID19 #COVID__19 #κορονοϊος #σχολεια #μασκες_αλεξιπτωτα #μασκες #μασκα #κεραμεως 
ζακυνθο #Greece_Turkey #bachelorGR #bachelor 
the bachelor #bigbrothergr #BigBrother 
ιθακη #ianos #Μορια #Λεσβος #naftemporiki
βικτορια χισλοπ #the2nightshow #ιανοσ #ιανο 
big brother τουρκια",#COVID19 #COVID__19 #κορονοϊος #σχολεια #μασκες_αλεξιπτωτα #μασκες #μασκα #κεραμεως ζακυνθο #Greece_Turkey #bachelorGR #bachelor the bachelor #bigbrothergr #BigBrother ιθακη #ianos #Μορια #Λεσβος #naftemporikiβικτορια χισλοπ #the2nightshow #ιανοσ #ιανο big brother τουρκια,,,,covid19 covid__19 κορονοϊος σχολεια μασκες_αλεξιπτωτα μασκες μασκα κεραμεως ζακυνθο greece_turkey bachelorgr bachelor the bachelor bigbrothergr bigbrother ιθακη ianos μορια λεσβος naftemporikiβικτορια χισλοπ the2nightshow ιανοσ ιανο big brother τουρκια,0
2174,tweet493,X,0.0,2020-09-17 16:20:58,"#medicane #ianos τις επομενες 48 ώρες έντονη βροχόπτωση στα δυτικά
για διευκρινιση, 150 χιλιοστα βροχης σημαινει 150 λίτρα νερού ανά τετραγωνικό μέτρο, που σημαίνει πολύ νερό!! https://t.co/EgwdeRECZT","#medicane #ianos τις επομενες 48 ώρες έντονη βροχόπτωση στα δυτικάγια διευκρινιση, 150 χιλιοστα βροχης σημαινει 150 λίτρα νερού ανά τετραγωνικό μέτρο, που σημαίνει πολύ νερό!!",,,,medicane ianos τις επομενες 48 ώρες έντονη βροχόπτωση στα δυτικάγια διευκρινιση 150 χιλιοστα βροχης σημαινει 150 λίτρα νερού ανά τετραγωνικό μέτρο που σημαίνει πολύ νερό,0
2018,tweet337,X,0.0,2020-09-17 12:20:11,"#MedicaneIanos (#Cassilda) Advisory 8
Max Winds: 70mph
Strength: C1
MSLP: 986mb
#Ianos becomes a #medicane over the Central Ionian Sea... https://t.co/Xqfxp780wY",#MedicaneianOS (#Cassilda) Συμβουλευτική 8max Winds: 70mphstrength: C1MSLP: 986MB#Ianos γίνεται #Medicane πάνω από την Κεντρική Ιόνια Θάλασσα.,,,,medicaneianos cassilda συμβουλευτική 8max winds 70mphstrength c1mslp 986mb ianos γίνεται medicane πάνω από την κεντρική ιόνια θάλασσα,0
6483,tweet4802,X,0.0,2020-09-23 22:31:26,Καιρός αύριο: Καταιγίδες στο μεγαλύτερος μέρος της χώρας https://t.co/PykdFScnBh,Καιρός αύριο: Καταιγίδες στο μεγαλύτερος μέρος της χώρας,,,,καιρός αύριο καταιγίδες στο μεγαλύτερος μέρος της χώρας,0
792,''2402342662280697958,instagram,1600601583.0,2020-09-20 11:33:03,The day after #ianos,Την ημέρα μετά #IANOS,,,119732370_994680394326268_1824096688520160732_n.jpg,την ημέρα μετά ianos,0
775,''2401037802403047067,instagram,1600446032.0,2020-09-18 16:20:32,#lakonia\n#peloponneso #greece #beautifulplaces #sailingingreece #thelongwaydown #arkhangelos #🇬🇷 #peloponnese #thewanderer #riminigreeceoneway #theseathesea #aftertherain #rainbow #lifeatsea #ianos #voyageursdumonde #mediterraneo #ioniansea,#lakonia \ n #peloponneso #greece #beautifulplaces #sailingingreece #thelongwayDown #ArkHangelos ##Peloponnese #Thewanderer #RiminIgreeCeway #Theseathesea #AfterTherain #RainBoweAeaeaeaeaeaeaeaea,,,119737167_753065655423726_1914440526444075785_n.jpg,lakonia n peloponneso greece beautifulplaces sailingingreece thelongwaydown arkhangelos peloponnese thewanderer riminigreeceway theseathesea aftertherain rainboweaeaeaeaeaeaeaeaea,0
2663,tweet982,X,0.0,2020-09-18 09:27:58,"Kijk @helgavanleur 
Beelden rechtstreeks vanuit #Zakynthos over de #medicane #Ianos 
Ik hoop voor de mensen op het eiland dat ze veilig zijn. 🙏🏼🌀🌊💙",Παρακολουθήστε τις εικόνες @helgavanleur απευθείας από #zakynthos για το #Medicane #IANOS Ελπίζω για τους ανθρώπους στο νησί που είναι ασφαλείς.,,,,παρακολουθήστε τις εικόνες helgavanleur απευθείας από zakynthos για το medicane ianos ελπίζω για τους ανθρώπους στο νησί που είναι ασφαλείς,1
3736,tweet2055,X,0.0,2020-09-19 10:10:54,"Greece’s national meteorological office issued a red alert for most of the country warning of “severe rain and thunderstorms and gale-force winds” through the weekend / #Greece #Ianos #hurricane #thunderstorm #Medicane 
https://t.co/8F9FwtqEIK","Το Εθνικό Μετεωρολογικό Γραφείο της Ελλάδας εξέδωσε μια κόκκινη προειδοποίηση για το μεγαλύτερο μέρος της προειδοποίησης της χώρας για ""σοβαρές βροχοπτώσεις και καταιγίδες και ανέμους-force"" μέσα από το Σαββατοκύριακο / #greece #ianos #hurricane #ThunderStorm #Medicane",,,,το εθνικό μετεωρολογικό γραφείο της ελλάδας εξέδωσε μια κόκκινη προειδοποίηση για το μεγαλύτερο μέρος της προειδοποίησης της χώρας για σοβαρές βροχοπτώσεις και καταιγίδες και ανέμους force μέσα από το σαββατοκύριακο greece ianos hurricane thunderstorm medicane,0
2760,tweet1079,X,0.0,2020-09-18 10:21:32,«Ιανός» - Ζάκυνθος: Ζημιές σε σπίτια και καταστήματα από το πέρασμα του κυκλώνα - ΦΩΤΟ - ΒΙΝΤΕΟ https://t.co/BPf1IRQPfX,Ιανός» - Ζάκυνθος: Ζημιές σε σπίτια και καταστήματα από το πέρασμα του κυκλώνα - ΦΩΤΟ - ΒΙΝΤΕΟ,,,,ιανός ζάκυνθος ζημιές σε σπίτια και καταστήματα από το πέρασμα του κυκλώνα φωτο βιντεο,1
4283,tweet2602,X,0.0,2020-09-19 22:29:25,Flooding in Karditsa Central #Greece #Medicane #Ianos #severeweather https://t.co/esJ8GAErAA,Πλημμύρες στο Karditsa Central #greece #Medicane #Ianos #SeverEebeather,,,,πλημμύρες στο karditsa central greece medicane ianos severeebeather,1
4591,tweet2910,X,0.0,2020-09-20 11:47:51,"Ανακοίνωση του ΥΠΠΟΑ για ζημίες από τον «Ιανό»
Διαβάστε➡️https://t.co/ROdOAHJquu

#ministryofculturegr #greekculture #YPPOA #ΥΠΠΟΑ",Ανακοίνωση του ΥΠΠΟΑ για ζημίες από τον «Ιανό»Διαβάστε #greekculture #YPPOA #ΥΠΠΟΑ,,,,ανακοίνωση του υπποα για ζημίες από τον ιανό διαβάστε greekculture yppoa υπποα,0
5513,tweet3832,X,0.0,2020-09-21 22:30:01,Τι ψεμνατα νας εχουν μπουκωσει τοσο καιρο .Αυτοι μπιυκωνονται με χρημα και εμεις με παραμυθια .Καιρος να ξυπνησουμε,Τι ψεμνατα νας εχουν μπουκωσει τοσο καιρο .Αυτοι μπιυκωνονται με χρημα και εμεις με παραμυθια .Καιρος να ξυπνησουμε,,,,τι ψεμνατα νας εχουν μπουκωσει τοσο καιρο αυτοι μπιυκωνονται με χρημα και εμεις με παραμυθια καιρος να ξυπνησουμε,0
7347,Flickr799,Flickr,,2020-10-18 08:55:21,"Wilpena Pound. 
For this northern latitude Wilpena Pound has good rainfall and a microclimate because of the surrounding hills. It was always a special place for Aboriginal people and a prized location for sheep pastoralists. At Cradock they average 250 mms annually, Hawker rises to 300 mm and Wilpena has 390 mms (15 inches in the old rainfall). Further north at Marree the average is just 136 mm a year. Wilpena Creek flows out of the Pound which covers 80 square kilometres (20,000 acres). It is 6 kms wide and 16 kms long and its highest surrounding peak is Mt Mary at 1,171 m or 3,842 feet.  In 1840 Edward John Eyre and others explored parts of the Flinders Ranges but they did not discover Wilpena Pound. That was achieved by C Bagot in 1851. Bagot said in the press that there was only one ingress or egress to flat land with a permanent running creek suitable for depasturing 500 cattle. This plain was surrounded by steep rocky walls up to 1,000 feet high. The government responded by immediately sending Mr Burr of the Survey Office to the Pound for a trigonometrical survey in June 1851. Bagot gave it its Aboriginal name. The furthest north leasehold run in 1851 was at Kanyaka between Quorn and Hawker. The Wilpena run was also taken out in 1851 and originally covered 850 square miles but that was soon reduced into other leaseholds. Drs William and John Browne took over the Wilpena leasehold and by 1853 the pine slab homestead was built (demolished 1931) and shearing sheds and workers cottages soon followed. George Marchant got a 14 year lease of 85 square miles on 1 January 1855. In 1857 he employed a manager Charles Powell, whose father had planted the first mulberry tree at Kingscote in 1836, and he stayed at Wilpena station until 1882 but with various owners. By 1860 Dr William Browne held Wilpena run and he sold off the Arkaba section in 1863 before the big drought. By 1861 Henry Strong Price owned the leasehold which he tried to sell but could find no buyer. A report on Wilpena in 1865 says it covered 154 square miles and employed 19 married men and their wives, 24 single men and 41 children making a total of 101 people. Later in the 19th century Dr William Browne owned Wilpena again and the government resumed most of it in January 1880. Tourism came to Wilpena Pound in 1920 when the Wilpena Forest Reserve was created but the run was leased to graziers until 1945. At that time the Rasheed family established the chalet and all grazing in the Pound ceased. In 1970 the adjoining Orraparinna station was purchased by the government to create Flinders Ranges National Park. Finally in 1985 the government bought the leasehold to Wilpena station to add to the park. Its name was changed from Flinders National Park to Ikara Flinders National Park in 2016 thus incorporating, an Adnyamathanha word from the traditional land occupiers, into the title.  The Adnyamathanha people and their sub clans have been in the area for around 15,000 years. 
The Pound is a natural amphitheatre with Rawnsley Bluff at the southern end (he was the surveyor of runs in the 1850s). The Pound has a fascinating geomorphological structure. The landscape here was deeply folded with synclines and anticlines. Synclines are downward folds of earth layers with a trough at the bottom i.e. Wilpena Pound.  Anticlines are the peaks of the layers but in the Flinders Ranges the anticlines have been eroded away over vast geological eras leaving rugged edges above the synclines or troughs. The trough of Wilpena Pound has a layer of quartzite, then other layers beneath that. The end of the anticline from the western side of the Pound is the Elder Range. The true shape of the formation reveals itself from the air.","Wilpena Pound. Για αυτό το βόρειο γεωγραφικό πλάτος, η Wilpena Pound έχει καλές βροχοπτώσεις και μικροκλίμα λόγω των γύρω λόφων. Ήταν πάντα ένα ιδιαίτερο μέρος για τους Αβορίγινες και μια βραβευμένη θέση για τους ποιμενικούς προβάτους. Στο Cradock είναι κατά μέσο όρο 250 mm ετησίως, ο Hawker αυξάνεται στα 300 mm και η Wilpena έχει 390 mms (15 ίντσες στις παλιές βροχοπτώσεις). Περαιτέρω βόρεια στο Marree ο μέσος όρος είναι μόλις 136 mm ετησίως. Το Wilpena Creek ρέει έξω από τη λίβρα που καλύπτει 80 τετραγωνικά χιλιόμετρα (20.000 στρέμματα). Έχει πλάτος 6 χιλιομέτρων και μήκους 16 χιλιομέτρων και η υψηλότερη κορυφή της γύρω είναι MT Mary στα 1.171 μ. Ή 3.842 πόδια. Το 1840 ο Edward John Eyre και άλλοι διερεύνησαν τμήματα των σειρών Flinders, αλλά δεν ανακάλυψαν την Wilpena Pound. Αυτό επιτεύχθηκε από τον C Bagot το 1851. Ο Bagot είπε στον Τύπο ότι υπήρχε μόνο μία είσοδος ή έξοδος σε επίπεδη γη με μόνιμο ποταμό που ταιριάζει κατάλληλο για την αποπροσανατολισμό των 500 βοοειδών. Αυτή η πεδιάδα περιβάλλεται από απότομους βραχώδεις τοίχους μέχρι ύψους 1.000 ποδιών. Η κυβέρνηση απάντησε αμέσως στέλνοντας τον κ. Burr του Γραφείου Ερευνών στη λίβρα για μια τριγωνομετρική έρευνα τον Ιούνιο του 1851. Ο Bagot της έδωσε το όνομα της. Το πιο απομακρυσμένο βόρειο μίσθωση το 1851 ήταν στο Kanyaka μεταξύ Quorn και Hawker. Το τρέξιμο Wilpena βγήκε επίσης το 1851 και αρχικά κάλυπτε 850 τετραγωνικά μίλια, αλλά αυτό σύντομα μειώθηκε σε άλλα μίσθωση. Ο Δρ William και ο John Browne ανέλαβαν τη μίσθωση Wilpena και μέχρι το 1853 χτίστηκε το Homestead της Pine Plab (κατεδαφίστηκε το 1931) και σύντομα ακολούθησαν τα υπόστεγα και τα σπίτια των εργαζομένων. Ο Γιώργος Marchant πήρε 14 χρόνια μίσθωσης 85 τετραγωνικών μιλίων την 1η Ιανουαρίου 1855. Το 1857 απασχολούσε έναν διευθυντή Charles Powell, του οποίου ο πατέρας είχε φυτεύσει το πρώτο μουριά στο Kingscote το 1836 και έμεινε στο σταθμό Wilpena μέχρι το 1882 αλλά με διάφορους ιδιοκτήτες . Μέχρι το 1860 ο Δρ William Browne πραγματοποίησε το Wilpena Run και πούλησε το τμήμα Arkaba το 1863 πριν από τη μεγάλη ξηρασία. Μέχρι το 1861 ο Henry Strong Price κατείχε τη μίσθωση που προσπάθησε να πουλήσει, αλλά δεν μπορούσε να βρει αγοραστή. Μια έκθεση για το Wilpena το 1865 αναφέρει ότι κάλυψε 154 τετραγωνικά μίλια και απασχολούσε 19 παντρεμένους άνδρες και τις συζύγους τους, 24 άνδρες και 41 παιδιά που έκαναν συνολικά 101 άτομα. Αργότερα τον 19ο αιώνα, ο Δρ William Browne κατείχε και πάλι τον Wilpena και η κυβέρνηση επανέλαβε το μεγαλύτερο μέρος του τον Ιανουάριο του 1880. Ο τουρισμός ήρθε στο Wilpena Pound το 1920 όταν δημιουργήθηκε το δασικό αποθεματικό Wilpena, αλλά το τρέξιμο μισθώθηκε σε βοσκότες μέχρι το 1945. Η οικογένεια Rasheed ίδρυσε το σαλέ και όλα τα βόσκηση στη λίβρα σταμάτησαν. Το 1970 ο παρακείμενος σταθμός Orraparinna αγοράστηκε από την κυβέρνηση για να δημιουργήσει το Εθνικό Πάρκο Flinders Ranges. Τέλος, το 1985 η κυβέρνηση αγόρασε το μίσθωση στο σταθμό Wilpena για να προσθέσει στο πάρκο. Το όνομά του άλλαξε από το Εθνικό Πάρκο Flinders στο Εθνικό Πάρκο της Ikara Flinders το 2016, ενσωματώνοντας έτσι, μια λέξη Adnyamathanha από τους παραδοσιακούς κατακτητές γης, στον τίτλο. Οι άνθρωποι της Adnyamathanha και οι υπο -φυλές τους βρίσκονται στην περιοχή για περίπου 15.000 χρόνια. Η λίβρα είναι ένα φυσικό αμφιθέατρο με το Rawnsley Bluff στο νότιο άκρο (ήταν ο επιθεωρητής των διαδρομών στη δεκαετία του 1850). Η λίβρα έχει μια συναρπαστική γεωμορφολογική δομή. Το τοπίο εδώ ήταν βαθιά διπλωμένο με συγχρονισμούς και αντικειμενικές γραμμές. Οι συγχωρείες είναι προς τα κάτω πτυχές των στρωμάτων της γης με μια κατσαρόλα στο κάτω μέρος, δηλ. Wilpena Pound. Οι αντιδραστικές γραμμές είναι οι κορυφές των στρωμάτων, αλλά στις σειρές Flinders, οι αντικειμενικές γραμμές έχουν διαβρωθεί σε τεράστιες γεωλογικές εποχές αφήνοντας τραχιά άκρα πάνω από τις συγχρονισμένες ή κοιλότητες. Το κατώτατο σημείο της Wilpena Pound έχει ένα στρώμα χαλαζίτη, στη συνέχεια άλλα στρώματα κάτω από αυτό. Το τέλος του αντικολλητικού μήκους από τη δυτική πλευρά της λίβρας είναι η γηπέδου. Το πραγματικό σχήμα του σχηματισμού αποκαλύπτεται από τον αέρα.",50500061463,,50500061463.jpg,wilpena pound για αυτό το βόρειο γεωγραφικό πλάτος η wilpena pound έχει καλές βροχοπτώσεις και μικροκλίμα λόγω των γύρω λόφων ήταν πάντα ένα ιδιαίτερο μέρος για τους αβορίγινες και μια βραβευμένη θέση για τους ποιμενικούς προβάτους στο cradock είναι κατά μέσο όρο 250 mm ετησίως ο hawker αυξάνεται στα 300 mm και η wilpena έχει 390 mms 15 ίντσες στις παλιές βροχοπτώσεις περαιτέρω βόρεια στο marree ο μέσος όρος είναι μόλις 136 mm ετησίως το wilpena creek ρέει έξω από τη λίβρα που καλύπτει 80 τετραγωνικά χιλιόμετρα 20 000 στρέμματα έχει πλάτος 6 χιλιομέτρων και μήκους 16 χιλιομέτρων και η υψηλότερη κορυφή της γύρω είναι mt mary στα 1 171 μ ή 3 842 πόδια το 1840 ο edward john eyre και άλλοι διερεύνησαν τμήματα των σειρών flinders αλλά δεν ανακάλυψαν την wilpena pound αυτό επιτεύχθηκε από τον c bagot το 1851 ο bagot είπε στον τύπο ότι υπήρχε μόνο μία είσοδος ή έξοδος σε επίπεδη γη με μόνιμο ποταμό που ταιριάζει κατάλληλο για την αποπροσανατολισμό των 500 βοοειδών αυτή η πεδιάδα περιβάλλεται από απότομους βραχώδεις τοίχους μέχρι ύψους 1 000 ποδιών η κυβέρνηση απάντησε αμέσως στέλνοντας τον κ burr του γραφείου ερευνών στη λίβρα για μια τριγωνομετρική έρευνα τον ιούνιο του 1851 ο bagot της έδωσε το όνομα της το πιο απομακρυσμένο βόρειο μίσθωση το 1851 ήταν στο kanyaka μεταξύ quorn και hawker το τρέξιμο wilpena βγήκε επίσης το 1851 και αρχικά κάλυπτε 850 τετραγωνικά μίλια αλλά αυτό σύντομα μειώθηκε σε άλλα μίσθωση ο δρ william και ο john browne ανέλαβαν τη μίσθωση wilpena και μέχρι το 1853 χτίστηκε το homestead της pine plab κατεδαφίστηκε το 1931 και σύντομα ακολούθησαν τα υπόστεγα και τα σπίτια των εργαζομένων ο γιώργος marchant πήρε 14 χρόνια μίσθωσης 85 τετραγωνικών μιλίων την 1η ιανουαρίου 1855 το 1857 απασχολούσε έναν διευθυντή charles powell του οποίου ο πατέρας είχε φυτεύσει το πρώτο μουριά στο kingscote το 1836 και έμεινε στο σταθμό wilpena μέχρι το 1882 αλλά με διάφορους ιδιοκτήτες μέχρι το 1860 ο δρ william browne πραγματοποίησε το wilpena run και πούλησε το τμήμα arkaba το 1863 πριν από τη μεγάλη ξηρασία μέχρι το 1861 ο henry strong price κατείχε τη μίσθωση που προσπάθησε να πουλήσει αλλά δεν μπορούσε να βρει αγοραστή μια έκθεση για το wilpena το 1865 αναφέρει ότι κάλυψε 154 τετραγωνικά μίλια και απασχολούσε 19 παντρεμένους άνδρες και τις συζύγους τους 24 άνδρες και 41 παιδιά που έκαναν συνολικά 101 άτομα αργότερα τον 19ο αιώνα ο δρ william browne κατείχε και πάλι τον wilpena και η κυβέρνηση επανέλαβε το μεγαλύτερο μέρος του τον ιανουάριο του 1880 ο τουρισμός ήρθε στο wilpena pound το 1920 όταν δημιουργήθηκε το δασικό αποθεματικό wilpena αλλά το τρέξιμο μισθώθηκε σε βοσκότες μέχρι το 1945 η οικογένεια rasheed ίδρυσε το σαλέ και όλα τα βόσκηση στη λίβρα σταμάτησαν το 1970 ο παρακείμενος σταθμός orraparinna αγοράστηκε από την κυβέρνηση για να δημιουργήσει το εθνικό πάρκο flinders ranges τέλος το 1985 η κυβέρνηση αγόρασε το μίσθωση στο σταθμό wilpena για να προσθέσει στο πάρκο το όνομά του άλλαξε από το εθνικό πάρκο flinders στο εθνικό πάρκο της ikara flinders το 2016 ενσωματώνοντας έτσι μια λέξη adnyamathanha από τους παραδοσιακούς κατακτητές γης στον τίτλο οι άνθρωποι της adnyamathanha και οι υπο φυλές τους βρίσκονται στην περιοχή για περίπου 15 000 χρόνια η λίβρα είναι ένα φυσικό αμφιθέατρο με το rawnsley bluff στο νότιο άκρο ήταν ο επιθεωρητής των διαδρομών στη δεκαετία του 1850 η λίβρα έχει μια συναρπαστική γεωμορφολογική δομή το τοπίο εδώ ήταν βαθιά διπλωμένο με συγχρονισμούς και αντικειμενικές γραμμές οι συγχωρείες είναι προς τα κάτω πτυχές των στρωμάτων της γης με μια κατσαρόλα στο κάτω μέρος δηλ wilpena pound οι αντιδραστικές γραμμές είναι οι κορυφές των στρωμάτων αλλά στις σειρές flinders οι αντικειμενικές γραμμές έχουν διαβρωθεί σε τεράστιες γεωλογικές εποχές αφήνοντας τραχιά άκρα πάνω από τις συγχρονισμένες ή κοιλότητες το κατώτατο σημείο της wilpena pound έχει ένα στρώμα χαλαζίτη στη συνέχεια άλλα στρώματα κάτω από αυτό το τέλος του αντικολλητικού μήκους από τη δυτική πλευρά της λίβρας είναι η γηπέδου το πραγματικό σχήμα του σχηματισμού αποκαλύπτεται από τον αέρα,1
